StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,attn_check_1,attn_check_2,attn_check_3_1,attn_check_3_2,attn_check_3_3,attn_check_4,WW_det_identity_1_1,WW_det_identity_2_1,WW_det_identity_3_1,WW_det_identity_telo_1,WW_det_prediction_1,WW_det_prediction_es_1,WW_det_prediction_te_1,WW_det_prediction_ca_1,WW_det_comp_prev,WW_det_comp_1,WW_det_comp_2,WW_imp_identity_1_1,WW_imp_identity_2_1,WW_imp_identity_3_1,WW_imp_identity_telo_1,WW_imp_prediction_1,WW_imp_prediction_es_1,WW_imp_prediction_te_1,WW_imp_prediction_ca_1,WW_imp_comp_prev,WW_imp_comp_1,WW_imp_comp_2,BL_det_identity_1_1,BL_det_identity_2_1,BL_det_identity_3_1,BL_det_identity_telo_1,BL_det_prediction_1,BL_det_prediction_es_1,BL_det_prediction_te_1,BL_det_prediction_ca_1,BL_det_comp_prev,BL_det_comp_1,BL_det_comp_2,BL_imp_identity_1_1,BL_imp_identity_2_1,BL_imp_identity_3_1,BL_imp_identity_telo_1,BL_imp_prediction_1,BL_imp_prediction_es_1,BL_imp_prediction_te_1,BL_imp_prediction_ca_1,BL_imp_comp_prev,BL_imp_comp_1,BL_imp_comp_2,WC_det_identity_1_1,WC_det_identity_2_1,WC_det_identity_3_1,WC_det_identity_telo_1,WC_det_prediction_1,WC_det_prediction_es_1,WC_det_prediction_te_1,WC_det_prediction_ca_1,WC_det_comp_prev,WC_det_comp_1,WC_det_comp_2,WC_imp_identity_1_1,WC_imp_identity_2_1,WC_imp_identity_3_1,WC_imp_identity_telo_1,WC_imp_prediction_1,WC_imp_prediction_es_1,WC_imp_prediction_te_1,WC_imp_prediction_ca_1,WC_imp_comp_prev,WC_imp_comp_1,WC_imp_comp_2,AM_det_identity_1_1,AM_det_identity_2_1,AM_det_identity_3_1,AM_det_identity_telo_1,AM_det_prediction_1,AM_det_prediction_es_1,AM_det_prediction_te_1,AM_det_prediction_ca_1,AM_det_comp_prev,AM_det_comp_1,AM_det_comp_2,AM_imp_identity_1_1,AM_imp_identity_2_1,AM_imp_identity_3_1,AM_imp_identity_telo_1,AM_imp_prediction_1,AM_imp_prediction_es_1,AM_imp_prediction_te_1,AM_imp_prediction_ca_1,AM_imp_comp_prev,AM_imp_comp_1,AM_imp_comp_2,TC_det_identity_1_1,TC_det_identity_2_1,TC_det_identity_3_1,TC_det_identity_telo_1,TC_det_prediction_1,TC_det_prediction_es_1,TC_det_prediction_te_1,TC_det_prediction_ca_1,TC_det_comp_prev,TC_det_comp_1,TC_det_comp_2,TC_imp_identity_1_1,TC_imp_identity_2_1,TC_imp_identity_3_1,TC_imp_identity_telo_1,TC_imp_prediction_1,TC_imp_prediction_es_1,TC_imp_prediction_te_1,TC_imp_prediction_ca_1,TC_imp_comp_prev,TC_imp_comp_1,TC_imp_comp_2,RO_det_identity_1_1,RO_det_identity_2_1,RO_det_identity_3_1,RO_det_identity_telo_1,RO_det_prediction_1,RO_det_prediction_es_1,RO_det_prediction_te_1,RO_det_prediction_ca_1,RO_det_comp_prev,RO_det_comp_1,RO_det_comp_2,RO_imp_identity_1_1,RO_imp_identity_2_1,RO_imp_identity_3_1,RO_det_identity_telo_1,RO_imp_prediction_1,RO_imp_prediction_es_1,RO_imp_prediction_te_1,RO_imp_prediction_ca_1,RO_imp_comp_prev,RO_imp_comp_1,RO_imp_comp_2,BT_det_identity_1_1,BT_det_identity_2_1,BT_det_identity_3_1,BT_det_identity_telo_1,BT_det_prediction_1,BT_det_prediction_es_1,BT_det_prediction_te_1,BT_det_prediction_ca_1,BT_det_comp_prev,BT_det_comp_1,BT_det_comp_2,BT_imp_identity_1_1,BT_imp_identity_2_1,BT_imp_identity_3_1,BT_imp_identity_telo_1,BT_imp_prediction_1,BT_imp_prediction_es_1,BT_imp_prediction_te_1,BT_imp_prediction_ca_1,BT_imp_comp_prev,BT_imp_comp_1,BT_imp_comp_2,DL_det_identity_1_1,DL_det_identity_2_1,DL_det_identity_3_1,DL_det_identity_telo_1,DL_det_prediction_1,DL_det_prediction_es_1,DL_det_prediction_te_1,DL_det_prediction_ca_1,DL_det_comp_prev,DL_det_comp_1,DL_det_comp_2,DL_imp_identity_1_1,DL_imp_identity_2_1,DL_imp_identity_3_1,DL_imp_identity_telo_1,DL_imp_prediction_1,DL_imp_prediction_es_1,DL_imp_prediction_te_1,DL_imp_prediction_ca_1,DL_imp_comp_prev,DL_imp_comp_1,DL_imp_comp_2,psych_glibness_1,psych_grandiose_1,psych_path_liar_1,psych_con_manip_1,psych_remorse_1,psych_shallow_affect_1,psych_callous_1,psych_parasitism_1,psych_control_behav_1,psych_goals_1,psych_impulse_1,psych_irresponsible_1,psych_responsible_1,psych_same_offense_1,psych_criminal_1,politics_1,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments,StudyID,FL_6_DO,FL_103_DO,FL_98_DO,FL_93_DO,FL_88_DO,FL_83_DO,FL_78_DO,FL_73_DO,FL_68_DO,FL_63_DO,FL_58_DO,FL_53_DO,FL_48_DO,FL_43_DO,FL_38_DO,FL_33_DO,FL_27_DO,"WestWinter,Deteriorate,IdentityMeasures_DO","WestWinter,Deteriorate,PredictionMeasures_DO","WestWinter,Improve,IdentityMeasures_DO","WestWinter,Improve,PredictionMeasures_DO","BrighterLab,Deteriorate,IdentityMeasures_DO","BrighterLab,Deteriorate,PredictionMeasures_DO","BrighterLab,Improve,IdentityMeasures_DO","BrighterLab,Improve,PredictionMeasures_DO","WonderlandClothing,Deteriorate,IdentityMeasures_DO","WonderlandClothing,Deteriorate,PredictionMeasures_DO","WonderlandClothing,Improve,IdentityMeasures_DO","WonderlandClothing,Improve,PredictionMeasures_DO","AccessMine,Deteriorate,IdentityMeasures_DO","AccessMine,Deteriorate,PredictionMeasures_DO","AccessMine,Improve,IdentityMeasures_DO","AccessMine,Improve,PredictionMeasures_DO","Tecigo,Deteriorate,IdentityMeasures_DO","Tecigo,Deteriorate,PredictionMeasures_DO","Tecigo,Improve,IdentityMeasures_DO","Tecigo,Improve,PredictionMeasures_DO","RoyalOil,Deteriorate,IdentityMeasures_DO","RoyalOil,Deteriorate,PredictionMeasures_DO","RoyalOil,Improve,IdentityMeasures_DO","RoyalOil,Improve,PredictionMeasures_DO","BluewaterTobacco,Deteriorate,IdentityMeasures_DO","BluewaterTobacco,Deteriorate,PredictionMeasures_DO","BluewaterTobacco,Improve,IdentityMeasures_DO","BluewaterTobacco,Improve,PredictionMeasures_DO","DocLips,Deteriorate,IdentityMeasures_DO","DocLips,Deteriorate,PredictionMeasures_DO","DocLips,Improve,IdentityMeasures_DO","DocLips,Improve,PredictionMeasures_DO",PsychopathyMeasures_DO
5/22/23 10:00,5/22/23 10:06,0,100,356,1,5/22/23 10:06,R_1EalPD5mccIyqpG,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,80,70,100,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,80,20,20,50,30,30,29,10,40,20,29,50,50,40,30,2,,1,,62,4,,,cmc_e3,FL_19,,,,,,,,,"Tecigo,Deteriorate,IdentityMeasures",,,,,,,,,,,,,,,,,,,,,,,,TC_det_vig|TC_det_identity_telo|TC_det_identity_1|TC_det_identity_2|TC_det_identity_3,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 10:00,5/22/23 10:06,0,100,390,1,5/22/23 10:06,R_2fe8fh8YAM8Y5RB,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,100,90,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,85,50,66,70,80,70,90,50,30,30,70,80,80,50,50,1,,1,,37,5,,,cmc_e3,FL_23,,,,,,,,,,,,,"BluewaterTobacco,Deteriorate,IdentityMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,,BT_det_vig|BT_det_identity_2|BT_det_identity_1|BT_det_identity_telo|BT_det_identity_3,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:58,5/22/23 10:06,0,100,510,1,5/22/23 10:06,R_OEaD9K9eZrBpgEF,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,45,100,100,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,80,50,62,71,71,70,71,16,9,9,32,65,49,40,1,1,,1,,55,5,,,cmc_e3,FL_17,,,,,,,"AccessMine,Deteriorate,IdentityMeasures",,,,,,,,,,,,,,,,,,,,,,AM_det_vig|AM_det_identity_1|AM_det_identity_2|AM_det_identity_telo|AM_det_identity_3,,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 10:03,5/22/23 10:06,0,100,193,1,5/22/23 10:06,R_2bQyQWdclGWyzVM,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,91,100,100,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,90,50,55,65,80,60,90,60,1,1,50,70,75,70,1,2,,1,,53,5,,,cmc_e3,FL_21,,,,,,,,,,,"RoyalOil,Deteriorate,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,RO_det_vig|RO_det_prediction_ca|RO_det_prediction_es|RO_det_prediction|RO_det_prediction_te,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 10:02,5/22/23 10:06,0,100,273,1,5/22/23 10:06,R_2wTDDK8yI3fRbY2,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,9,49,85,81,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,24,77,72,75,73,73,77,33,35,35,24,48,55,61,68,1,,1,,29,4,,,cmc_e3,FL_12,,"WestWinter,Improve,PredictionMeasures",,,,,,,,,,,,,,,,,,WW_imp_vig|WW_imp_prediction_ca|WW_imp_prediction|WW_imp_prediction_es|WW_imp_prediction_te,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 10:02,5/22/23 10:06,0,100,250,1,5/22/23 10:06,R_31m9qLZFvq6cx1T,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,56,97,100,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,81,61,82,70,70,79,88,65,50,39,75,59,71,66,0,1,,1,,45,4,,,cmc_e3,FL_16,,,,,,"WonderlandClothing,Improve,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,,WC_imp_vig|WC_imp_prediction_es|WC_imp_prediction|WC_imp_prediction_te|WC_imp_prediction_ca,,,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:35,5/22/23 10:06,0,100,1873,1,5/22/23 10:06,R_2EuaLDWnWiyb4N7,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,100,100,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,76,79,97,85,71,79,95,37,29,52,61,62,86,91,42,2,,1,,29,2,,,cmc_e3,FL_22,,,,,,,,,,,,"RoyalOil,Improve,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,,RO_imp_vig|RO_imp_prediction|RO_imp_prediction_es|RO_imp_prediction_ca|RO_imp_prediction_te,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 10:03,5/22/23 10:07,0,100,191,1,5/22/23 10:07,R_2xJMEfWqV7eDPRT,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,10,88,97,2,5,2,56,65,17,15,16,5,7,32,17,18,14,6,16,19,9,82,2,,1,,41,6,,,cmc_e3,FL_26,,,,,,,,,,,,,,,,"DocLips,Improve,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL_imp_vig|DL_imp_prediction_es|DL_imp_prediction_ca|DL_imp_prediction_te|DL_imp_prediction,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 10:03,5/22/23 10:07,0,100,211,1,5/22/23 10:07,R_2QYG8WS0LOTMIGp,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,80,100,100,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,80,100,100,0,100,80,100,100,50,50,80,100,100,70,70,1,,3,,35,4,,,cmc_e3,FL_23,,,,,,,,,,,,,"BluewaterTobacco,Deteriorate,IdentityMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,,BT_det_vig|BT_det_identity_3|BT_det_identity_1|BT_det_identity_telo|BT_det_identity_2,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 10:03,5/22/23 10:07,0,100,215,1,5/22/23 10:07,R_2D18NTM851e8axI,anonymous,EN,1,2,2,,,,,,,,,50,65,50,70,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,70,80,80,80,85,80,90,90,50,60,90,90,80,90,40,1,,1,,51,5,,,cmc_e3,FL_11,"WestWinter,Deteriorate,PredictionMeasures",,,,,,,,,,,,,,,,,WW_det_vig|WW_det_prediction_te|WW_det_prediction|WW_det_prediction_es|WW_det_prediction_ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 10:03,5/22/23 10:07,0,100,191,1,5/22/23 10:07,R_eE6LgkFklAWqTW9,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,40,100,100,1,2,5,,,,,,,,,,,,70,80,50,50,70,70,80,60,90,40,40,50,85,90,80,40,1,,1,,40,5,,Thank you,cmc_e3,FL_25,,,,,,,,,,,,,,,"DocLips,Deteriorate,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL_det_vig|DL_det_prediction_es|DL_det_prediction|DL_det_prediction_ca|DL_det_prediction_te,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:57,5/22/23 10:07,0,100,557,1,5/22/23 10:07,R_2B9RrzRlWoRSM7x,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,15,69,77,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,75,76,82,72,80,64,68,72,70,74,22,67,72,56,20,1,,1,,35,6,,,cmc_e3,FL_18,,,,,,,,"AccessMine,Improve,IdentityMeasures",,,,,,,,,,,,,,,,,,,,,,,AM_imp_vig|AM_imp_identity_1|AM_imp_identity_2|AM_imp_identity_3|AM_imp_identity_telo,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 10:03,5/22/23 10:07,0,100,205,1,5/22/23 10:07,R_3RlRFoNb10Qc6fI,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,21,100,81,,,,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,60,40,66,74,60,51,56,65,40,29,56,73,64,70,20,2,,1,,40,5,,,cmc_e3,FL_16,,,,,,"WonderlandClothing,Improve,IdentityMeasures",,,,,,,,,,,,,,,,,,,,,WC_imp_vig|WC_imp_identity_3|WC_imp_identity_1|WC_imp_identity_telo|WC_imp_identity_2,,,,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 10:03,5/22/23 10:07,0,100,241,1,5/22/23 10:07,R_Tc3dOaKKiYvfFGV,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,20,100,100,2,5,2,,,,,,,,,,,,,,,,,,,,,,,86,80,51,50,50,69,68,79,49,37,50,60,67,51,50,23,2,,1,,49,5,,,cmc_e3,FL_24,,,,,,,,,,,,,,"BluewaterTobacco,Improve,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BT_imp_vig|BT_imp_prediction_ca|BT_imp_prediction_te|BT_imp_prediction|BT_imp_prediction_es,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 10:00,5/22/23 10:07,0,100,395,1,5/22/23 10:07,R_1mxbAXa6AGZ6HKb,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,59,100,100,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,89,96,92,12,76,88,100,87,23,34,85,89,90,94,100,1,,1,,42,5,,,cmc_e3,FL_15,,,,,"WonderlandClothing,Deteriorate,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,WC_det_vig|WC_det_prediction_es|WC_det_prediction|WC_det_prediction_ca|WC_det_prediction_te,,,,,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 10:02,5/22/23 10:07,0,100,287,1,5/22/23 10:07,R_2AGxGxQTelGlfrC,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,53,51,52,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,0,1,,1,,32,8,,,cmc_e3,FL_16,,,,,,"WonderlandClothing,Improve,IdentityMeasures",,,,,,,,,,,,,,,,,,,,,WC_imp_vig|WC_imp_identity_2|WC_imp_identity_telo|WC_imp_identity_3|WC_imp_identity_1,,,,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 10:01,5/22/23 10:07,0,100,358,1,5/22/23 10:07,R_3m9l5r7TVLIH839,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,100,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,72,75,100,100,92,100,100,13,100,100,100,89,88,100,2,,1,,60,2,,,cmc_e3,FL_21,,,,,,,,,,,"RoyalOil,Deteriorate,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,RO_det_vig|RO_det_prediction_ca|RO_det_prediction|RO_det_prediction_te|RO_det_prediction_es,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 10:04,5/22/23 10:07,0,100,190,1,5/22/23 10:07,R_2agJbhZMn2jmFYw,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,100,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,81,91,90,91,81,100,50,50,50,82,91,91,97,4,2,,1,,44,6,,,cmc_e3,FL_13,,,"BrighterLab,Deteriorate,IdentityMeasures",,,,,,,,,,,,,,,,,,BL_det_vig|BL_det_identity_1|BL_det_identity_3|BL_det_identity_2|BL_det_identity_telo,,,,,,,,,,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 10:02,5/22/23 10:07,0,100,273,1,5/22/23 10:07,R_2YlgOgZUDAftYP4,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,50,52,48,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,34,66,52,73,48,53,61,51,50,63,59,72,48,50,48,1,,2,,38,5,,,cmc_e3,FL_15,,,,,"WonderlandClothing,Deteriorate,IdentityMeasures",,,,,,,,,,,,,,,,,,,,WC_det_vig|WC_det_identity_telo|WC_det_identity_3|WC_det_identity_1|WC_det_identity_2,,,,,,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
